date,day_name,weekend,temperature,humidity,total_equipments,residents,OP_unit_kwh,PK_unit_kwh,NL_unit_kwh,OP_hrs,PK_hrs,NL_hrs,total_hours_used,daily_unit_kwh,monthly_OP_unit_kwh,monthly_PK_unit_kwh,monthly_NL_unit_kwh,monthly_unit_kwh(Aggregate),monthly_bill(Aggregate),OP_light_1_wh,OP_fan_1_wh,OP_light_2_wh,OP_fan_2_wh,OP_light_3_wh,OP_fan_3_wh,OP_light_4_wh,OP_fan_4_wh,OP_light_5_wh,OP_fridge_wh,OP_tv_wh,OP_ac_wh,OP_washing-machine_wh,OP_water-pump_wh,OP_induction-stove_wh,OP_mixi_wh,OP_iron-box_wh,PK_light_1_wh,PK_fan_1_wh,PK_light_2_wh,PK_fan_2_wh,PK_light_3_wh,PK_fan_3_wh,PK_light_4_wh,PK_fan_4_wh,PK_light_5_wh,PK_fridge_wh,PK_tv_wh,PK_ac_wh,PK_washing-machine_wh,PK_water-pump_wh,PK_induction-stove_wh,PK_mixi_wh,PK_iron-box_wh,NL_light_1_wh,NL_fan_1_wh,NL_light_2_wh,NL_fan_2_wh,NL_light_3_wh,NL_fan_3_wh,NL_light_4_wh,NL_fan_4_wh,NL_light_5_wh,NL_fridge_wh,NL_tv_wh,NL_ac_wh,NL_washing-machine_wh,NL_water-pump_wh,NL_induction-stove_wh,NL_mixi_wh,NL_iron-box_wh
12-05-2020,Tuesday,0,29.25,80.55,17,6,6.46,2.97,1.9,31.98,18.85,18.77,69.6,11.33,75.01,39.4,30.599999999999998,145.01,886.57,69.2,78.60000000000001,62.400000000000006,249.00000000000003,19.0,275.4,55.4,90.0,0,1018.9,187.20000000000002,0.0,116.8,800.0,1660.0,990.0,790.0,48.2,81.60000000000001,43.6,9.6,59.6,106.8,1.6,15.0,93.0,593.4,223.20000000000002,744.0,38.4,330.0,220.0,60.0,300.0,0,232.79999999999998,0,12.6,0,182.4,0,0,426.6,1041.9,0,0.0,0,0,0,0,0
13-05-2020,Wednesday,0,29.01,79.2,17,6,3.15,3.45,1.94,32.97,29.79,20.37,83.13,8.54,78.16000000000001,42.85,32.54,153.55,955.71,39.6,184.2,80.60000000000001,90.0,96.19999999999999,160.8,61.8,204.0,0,1074.1,306.0,0.0,68.8,50.0,40.0,360.0,330.0,31.0,33.0,59.0,205.8,75.0,118.2,56.0,205.2,100.19999999999999,531.3000000000001,450.0,624.0,40.0,90.0,100.0,420.0,310.0,0,156.6,0,91.8,0,266.40000000000003,0,0,454.8,968.3,0,0.0,0,0,0,0,0
14-05-2020,Thursday,0,29.19,81.5,17,6,5.57,3.57,2.28,30.94,25.44,24.68,81.06,11.42,83.73000000000002,46.42,34.82,164.97,1049.37,85.19999999999999,25.2,35.6,204.0,27.400000000000002,248.39999999999998,74.0,237.0,0,947.6,84.0,0.0,46.4,520.0,1500.0,840.0,700.0,74.2,177.0,24.6,63.6,55.599999999999994,46.2,7.4,127.8,197.4,483.0,380.4,972.0000000000001,38.4,30.0,180.0,350.0,360.0,0,431.40000000000003,0,279.6,0,59.4,0,0,427.2,1085.6,0,0.0,0,0,0,0,0
15-05-2020,Friday,0,28.78,84.51,17,6,4.93,3.51,2.03,22.07,25.08,21.26,68.41,10.469999999999999,88.66000000000003,49.93,36.85,175.44,1135.24,18.400000000000002,98.39999999999999,48.8,7.199999999999999,24.8,122.4,28.0,40.800000000000004,0,1087.9,488.40000000000003,0.0,41.6,770.0,780.0,510.0,860.0,60.0,193.20000000000002,11.0,16.8,71.39999999999999,93.0,23.0,174.0,201.0,657.8,151.2,1020.0,3.2,20.0,620.0,30.0,160.0,0,322.8,0,162.0,0,86.39999999999999,0,0,436.8,1025.8,0,0.0,0,0,0,0,0
16-05-2020,Saturday,1,29.05,81.08,17,6,6.2,3.81,2.22,58.34,25.47,23.299999999999997,107.11,12.23,94.86000000000003,53.74,39.07,187.67,1235.54,109.60000000000001,346.8,115.0,327.6,117.0,306.6,105.19999999999999,349.8,0,1237.3999999999999,717.6,0.0,75.19999999999999,790.0,800.0,420.0,380.0,57.599999999999994,131.4,75.6,60.0,8.0,94.2,49.400000000000006,206.4,82.8,609.5,168.0,744.0,70.4,120.0,400.0,500.0,430.0,0,271.2,0,247.79999999999998,0,136.79999999999998,0,0,451.2,1115.5,0,0.0,0,0,0,0,0
17-05-2020,Sunday,1,28.96,83.31,17,6,5.0,2.7,2.13,54.25,25.47,22.77,102.49,9.83,99.86000000000003,56.440000000000005,41.2,197.5,1316.14,113.80000000000001,317.4,104.0,316.2,103.4,306.0,108.4,306.6,0,1189.1,666.0,0.0,25.6,60.0,640.0,220.0,520.0,8.2,180.6,72.4,178.20000000000002,42.599999999999994,206.4,55.599999999999994,2.4,94.80000000000001,655.5,165.6,48.0,59.2,400.0,160.0,270.0,100.0,0,345.0,0,130.2,0,151.79999999999998,0,0,470.4,1030.4,0,0.0,0,0,0,0,0
18-05-2020,Monday,0,28.21,83.14,17,6,4.76,3.0,2.28,29.26,25.48,25.49,80.23,10.04,104.62000000000003,59.440000000000005,43.480000000000004,207.54,1429.61,67.0,120.6,29.8,187.79999999999998,15.4,111.60000000000001,21.0,208.8,0,1136.2,597.6,0.0,72.0,250.0,880.0,850.0,210.0,76.2,82.2,78.8,201.0,64.6,76.2,0.8,91.8,72.6,469.2,242.4,480.0,51.2,310.0,120.0,490.0,90.0,0,213.6,0,234.0,0,390.0,0,0,426.0,1018.9,0,0.0,0,0,0,0,0
19-05-2020,Tuesday,0,28.9,82.62,17,6,5.06,3.14,2.15,27.93,25.57,22.03,75.53,10.35,109.68000000000004,62.580000000000005,45.63,217.89,1529.76,62.800000000000004,64.80000000000001,62.800000000000004,277.2,99.80000000000001,9.6,23.599999999999998,93.0,0,1012.0000000000001,145.2,0.0,32.0,950.0,1840.0,50.0,340.0,32.400000000000006,57.599999999999994,50.4,153.6,68.0,177.6,43.4,156.6,66.0,595.6999999999999,235.2,156.0,19.2,150.0,920.0,120.0,140.0,0,177.0,0,318.59999999999997,0,57.0,0,0,477.0,1120.1000000000001,0,0.0,0,0,0,0,0
20-05-2020,Wednesday,0,29.06,82.64,17,6,5.11,3.75,2.24,28.169999999999998,27.94,25.8,81.91,11.1,114.79000000000003,66.33000000000001,47.870000000000005,228.99,1637.16,57.800000000000004,202.20000000000002,1.6,101.39999999999999,79.6,23.400000000000002,28.2,175.8,0,979.8,560.4,0.0,20.8,800.0,1020.0,750.0,310.0,41.2,205.8,37.400000000000006,86.39999999999999,42.800000000000004,172.20000000000002,35.4,225.6,70.8,570.4,363.59999999999997,827.9999999999999,68.8,500.0,420.0,60.0,20.0,0,349.20000000000005,0,419.40000000000003,0,106.2,0,0,429.6,933.8,0,0.0,0,0,0,0,0
21-05-2020,Thursday,0,28.62,80.43,17,6,3.06,2.9,2.17,31.33,18.47,24.07,73.87,8.129999999999999,117.85000000000004,69.23000000000002,50.040000000000006,237.12,1715.82,82.2,93.60000000000001,40.199999999999996,150.6,84.0,195.0,61.6,52.8,0,1037.3,429.6,0.0,155.2,200.0,20.0,80.0,380.0,65.6,1.7999999999999998,36.6,79.2,4.2,108.0,20.4,84.6,169.2,579.6,60.0,1152.0,51.2,380.0,80.0,20.0,10.0,0,90.6,0,199.2,0,449.40000000000003,0,0,447.6,986.7,0,0.0,0,0,0,0,0
22-05-2020,Friday,0,28.65,74.8,17,6,4.6,2.8,2.41,33.269999999999996,27.8,28.09,89.16,9.809999999999999,122.45000000000003,72.03000000000002,52.45,246.93,1810.75,56.2,33.6,61.0,170.39999999999998,79.2,295.79999999999995,25.0,153.0,0,1129.3,471.6,0.0,78.4,950.0,120.0,930.0,50.0,43.8,213.6,21.0,113.39999999999999,26.0,228.6,65.8,170.39999999999998,141.0,648.5999999999999,188.4,540.0,59.2,180.0,60.0,40.0,60.0,0,417.6,0,226.79999999999998,0,342.0,0,0,443.4,979.8,0,0.0,0,0,0,0,0
23-05-2020,Saturday,1,28.55,85.01,17,6,7.13,2.74,1.81,59.370000000000005,17.56,18.78,95.71000000000001,11.680000000000001,129.58000000000004,74.77000000000001,54.260000000000005,258.61,2173.02,107.0,347.4,112.6,356.40000000000003,113.6,334.20000000000005,112.2,356.40000000000003,0,1331.7,602.4,0.0,84.80000000000001,690.0,1500.0,210.0,870.0,76.39999999999999,57.0,70.6,23.400000000000002,4.4,31.200000000000003,4.6000000000000005,202.79999999999998,14.399999999999999,522.1,50.4,360.0,8.0,330.0,140.0,430.0,410.0,0,6.6,0,430.2,0,13.8,0,0,434.40000000000003,926.9000000000001,0,0.0,0,0,0,0,0
24-05-2020,Sunday,1,28.67,86.18,17,6,6.54,3.45,2.07,56.53,25.55,22.42,104.5,12.06,136.12000000000003,78.22000000000001,56.330000000000005,270.67,2264.1,106.8,330.59999999999997,116.0,320.4,114.2,311.40000000000003,115.0,314.40000000000003,0,1182.1999999999998,622.8000000000001,0.0,28.799999999999997,510.0,1680.0,80.0,710.0,52.400000000000006,209.4,19.6,108.0,74.0,158.4,31.200000000000003,31.8,63.0,593.4,344.40000000000003,144.0,48.0,280.0,520.0,350.0,420.0,0,154.8,0,426.6,0,77.4,0,0,430.2,982.0999999999999,0,0.0,0,0,0,0,0
25-05-2020,Monday,0,28.79,85.64,17,6,5.3,3.8,1.73,23.75,23.76,16.84,64.35000000000001,10.83,141.42000000000004,82.02000000000001,58.06,281.5,2345.89,12.0,69.0,10.600000000000001,246.60000000000002,13.799999999999999,224.4,4.8,284.40000000000003,0,1083.3,3.5999999999999996,0.0,121.6,510.0,1560.0,520.0,640.0,63.0,97.2,0.2,204.0,30.4,118.8,0.6,118.2,237.0,524.4,189.60000000000002,827.9999999999999,65.6,210.0,300.0,470.0,340.0,0,57.0,0,33.0,0,232.20000000000002,0,0,433.2,977.5,0,0.0,0,0,0,0,0
26-05-2020,Tuesday,0,28.86,84.7,17,6,4.65,3.64,2.87,31.0,20.19,34.06,85.25,11.16,146.07000000000005,85.66000000000001,60.93,292.66,2430.17,87.8,27.0,71.6,81.60000000000001,76.0,216.6,0.8,153.0,0,952.1999999999999,519.6,0.0,139.2,420.0,880.0,300.0,720.0,28.599999999999998,64.2,34.6,22.2,59.800000000000004,3.0,51.6,43.8,55.800000000000004,607.2,476.40000000000003,936.0,17.6,90.0,860.0,220.0,70.0,0,414.0,0,391.8,0,472.2,0,0,474.6,1115.5,0,0.0,0,0,0,0,0
27-05-2020,Wednesday,0,28.97,85.64,17,6,4.11,3.09,2.08,23.53,19.04,21.11,63.68,9.280000000000001,150.18000000000006,88.75000000000001,63.01,301.94,2808.1,5.2,31.200000000000003,56.8,159.60000000000002,45.8,118.8,43.2,171.0,0,920.0,156.0,0.0,83.2,720.0,340.0,550.0,710.0,35.6,6.6,36.0,71.39999999999999,74.4,30.0,52.199999999999996,12.6,106.8,586.5,142.79999999999998,552.0,12.8,150.0,620.0,150.0,450.0,0,301.8,0,210.6,0,18.6,0,0,450.0,1094.8,0,0.0,0,0,0,0,0
28-05-2020,Thursday,0,28.92,85.95,17,6,3.85,3.45,2.33,28.310000000000002,24.080000000000002,25.06,77.45,9.63,154.03000000000006,92.20000000000002,65.34,311.57,2890.48,26.6,241.8,25.2,247.20000000000002,8.6,259.8,50.0,88.8,0,982.0999999999999,259.20000000000005,0.0,160.0,220.0,200.0,590.0,490.0,42.0,160.2,21.400000000000002,218.4,34.8,31.200000000000003,59.400000000000006,154.2,75.6,602.6,105.6,528.0,72.0,70.0,380.0,410.0,480.0,0,217.79999999999998,0,243.59999999999997,0,274.8,0,0,475.79999999999995,1117.8000000000002,0,0.0,0,0,0,0,0
29-05-2020,Friday,0,28.51,83.6,17,6,3.84,4.36,2.6,29.22,23.35,30.11,82.68,10.799999999999999,157.87000000000006,96.56000000000002,67.94,322.37,2982.88,17.0,130.8,46.4,237.0,60.199999999999996,196.2,99.80000000000001,22.2,0,970.5999999999999,244.8,0.0,56.0,20.0,180.0,680.0,880.0,41.2,129.60000000000002,20.4,184.2,60.199999999999996,141.0,17.0,23.400000000000002,15.600000000000001,595.6999999999999,396.0,1032.0,36.800000000000004,390.0,940.0,140.0,200.0,0,447.0,0,162.6,0,438.59999999999997,0,0,478.8,1071.8,0,0.0,0,0,0,0,0
30-05-2020,Saturday,1,27.48,83.94,17,6,7.91,3.04,2.55,57.93,25.05,28.75,111.73,13.5,165.78000000000006,99.60000000000002,70.49,335.87,3098.37,116.4,345.0,114.0,318.59999999999997,101.19999999999999,320.4,113.4,306.0,0,1152.3,616.8,0.0,115.19999999999999,970.0,1960.0,490.0,870.0,59.0,120.0,45.8,33.0,75.0,84.6,35.6,161.4,80.4,517.5,302.4,24.0,57.599999999999994,260.0,600.0,320.0,260.0,0,279.6,0,328.2,0,361.2,0,0,463.8,1120.1000000000001,0,0.0,0,0,0,0,0
31-05-2020,Sunday,1,27.81,86.22,17,6,7.44,3.53,2.23,57.38,28.09,24.49,109.96,13.200000000000001,173.22000000000006,103.13000000000002,72.72,349.07,3211.29,103.80000000000001,324.0,119.0,324.0,102.4,331.8,102.2,312.0,0,1380.0,664.8,0.0,44.800000000000004,990.0,1940.0,440.0,260.0,67.0,171.6,55.0,214.2,55.199999999999996,68.39999999999999,55.599999999999994,73.2,182.4,602.6,37.2,612.0,27.200000000000003,160.0,600.0,160.0,390.0,0,34.199999999999996,0,316.8,0,388.2,0,0,460.2,1035.0,0,0.0,0,0,0,0,0
01-06-2020,Monday,0,28.03,86.03,17,6,4.13,4.49,2.18,26.38,28.37,24.47,79.22,10.8,4.13,4.49,2.18,10.8,156.77,95.0,90.0,2.0,129.60000000000002,3.4000000000000004,286.2,21.0,236.4,0,1097.1,130.8,0.0,99.2,50.0,960.0,10.0,920.0,78.0,53.4,16.599999999999998,180.6,20.2,214.8,46.0,84.0,199.8,572.7,438.0,1116.0,12.8,0.0,980.0,450.0,30.0,0,399.6,0,219.60000000000002,0,124.19999999999999,0,0,472.8,966.0,0,0.0,0,0,0,0,0
02-06-2020,Tuesday,0,27.48,85.78,17,6,4.4,1.9,1.92,27.47,18.34,20.12,65.93,8.22,8.530000000000001,6.390000000000001,4.1,19.02,188.57,20.6,184.2,22.400000000000002,163.8,68.4,57.0,52.0,141.0,0,936.1,490.79999999999995,0.0,54.400000000000006,570.0,1020.0,510.0,110.0,33.8,108.60000000000001,58.6,201.6,43.6,21.0,19.0,39.6,30.0,545.1,110.4,264.0,4.8,10.0,100.0,90.0,220.0,0,244.8,0,67.2,0,204.0,0,0,440.4,961.4,0,0.0,0,0,0,0,0
03-06-2020,Wednesday,0,27.71,85.55,17,6,3.91,3.35,2.52,25.290000000000003,23.99,28.28,77.56,9.78,12.440000000000001,9.74,6.619999999999999,28.8,226.38,0.6,140.39999999999998,68.60000000000001,67.8,13.200000000000001,266.40000000000003,27.599999999999998,67.2,0,1117.8000000000002,490.79999999999995,0.0,72.0,490.0,440.0,80.0,570.0,7.800000000000001,108.0,75.19999999999999,228.6,19.2,150.0,38.0,210.0,65.4,460.0,78.0,420.0,25.6,400.0,680.0,150.0,230.0,0,45.6,0,431.40000000000003,0,448.8,0,0,478.8,1120.1000000000001,0,0.0,0,0,0,0,0
04-06-2020,Thursday,0,27.65,84.81,17,6,5.19,2.58,2.18,24.41,18.37,24.26,67.04,9.950000000000001,17.630000000000003,12.32,8.799999999999999,38.75,264.87,17.4,13.8,58.0,273.59999999999997,17.8,2.4,80.60000000000001,22.8,0,1014.3000000000001,406.8,0.0,38.4,80.0,1540.0,630.0,990.0,27.599999999999998,15.0,58.8,125.39999999999999,17.0,187.79999999999998,16.4,62.400000000000006,22.2,552.0,201.6,612.0,56.0,450.0,140.0,30.0,10.0,0,69.0,0,315.59999999999997,0,349.20000000000005,0,0,467.4,975.2,0,0.0,0,0,0,0,0
05-06-2020,Friday,0,28.02,84.28,17,6,4.63,3.83,2.12,29.51,24.81,23.95,78.27,10.580000000000002,22.26,16.15,10.919999999999998,49.33,305.78,30.6,145.2,6.4,183.6,98.4,108.0,75.19999999999999,150.0,0,949.9,349.20000000000005,0.0,48.0,30.0,1260.0,860.0,340.0,31.200000000000003,213.6,65.0,171.6,20.0,218.4,12.4,150.6,7.199999999999999,607.2,133.20000000000002,540.0,27.200000000000003,90.0,620.0,440.0,480.0,0,92.4,0,344.40000000000003,0,318.59999999999997,0,0,440.4,924.5999999999999,0,0.0,0,0,0,0,0
06-06-2020,Saturday,1,27.97,80.55,17,6,6.0,3.26,2.25,58.13,22.52,24.34,104.99000000000001,11.51,28.26,19.409999999999997,13.169999999999998,60.84,400.62,113.80000000000001,357.0,112.6,326.40000000000003,110.60000000000001,312.0,115.0,345.0,0,1184.5,705.6,0.0,43.2,980.0,760.0,180.0,350.0,35.2,16.8,46.2,143.4,59.2,7.199999999999999,43.2,12.6,168.0,473.8,438.0,840.0,40.0,220.0,140.0,150.0,430.0,0,434.40000000000003,0,0.6,0,285.0,0,0,463.2,1062.6000000000001,0,0.0,0,0,0,0,0
07-06-2020,Sunday,1,27.19,84.62,17,6,6.13,4.22,2.09,57.28,25.55,23.169999999999998,106.0,12.44,34.39,23.629999999999995,15.259999999999998,73.28,460.57,101.6,313.2,105.0,349.8,109.2,329.40000000000003,118.6,338.4,0,1357.0,655.2,0.0,24.0,930.0,920.0,180.0,300.0,4.0,112.2,68.2,223.8,74.6,30.0,30.6,6.6,205.2,542.8,302.4,852.0,33.6,150.0,960.0,480.0,140.0,0,230.39999999999998,0,466.8,0,2.4,0,0,444.6,942.9999999999999,0,0.0,0,0,0,0,0
08-06-2020,Monday,0,27.84,81.15,17,6,4.45,3.48,1.85,28.84,27.43,17.47,73.74,9.78,38.84,27.109999999999996,17.11,83.06,507.7,51.0,7.199999999999999,40.599999999999994,66.0,53.4,298.8,80.0,253.8,0,1067.1999999999998,25.2,0.0,33.6,930.0,740.0,100.0,700.0,24.0,64.80000000000001,79.80000000000001,205.8,32.599999999999994,235.2,52.0,178.20000000000002,7.800000000000001,487.6,303.59999999999997,1080.0,49.6,70.0,120.0,420.0,70.0,0,249.60000000000002,0,18.0,0,39.0,0,0,460.2,1078.7,0,0.0,0,0,0,0,0
09-06-2020,Tuesday,0,27.58,84.95,17,6,5.13,3.86,2.56,30.95,23.45,29.54,83.94,11.55,43.970000000000006,30.969999999999995,19.669999999999998,94.61,563.37,34.2,64.80000000000001,81.4,65.4,54.2,290.4,14.8,282.0,0,961.4,340.79999999999995,0.0,60.8,960.0,540.0,400.0,980.0,43.0,120.6,20.6,168.6,1.2,12.0,48.0,82.2,228.6,667.0,342.0,983.9999999999999,52.800000000000004,60.0,760.0,110.0,160.0,0,393.0,0,257.4,0,412.8,0,0,432.6,1060.3000000000002,0,0.0,0,0,0,0,0
10-06-2020,Wednesday,0,27.34,85.89,17,6,5.46,3.45,2.31,25.15,21.92,27.07,74.14,11.22,49.43000000000001,34.419999999999995,21.979999999999997,105.83,654.73,8.4,193.20000000000002,76.2,175.2,26.6,9.6,12.0,186.6,0,1133.8999999999999,123.60000000000001,0.0,118.4,870.0,1040.0,670.0,820.0,20.8,71.39999999999999,0.0,231.0,73.4,183.6,6.4,107.4,24.599999999999998,464.6,295.2,1152.0,72.0,350.0,100.0,140.0,160.0,0,366.6,0,385.2,0,184.8,0,0,445.2,929.2,0,0.0,0,0,0,0,0
11-06-2020,Thursday,0,27.83,80.25,17,6,4.77,3.62,2.11,23.98,29.98,22.95,76.91,10.5,54.2,38.03999999999999,24.089999999999996,116.33,718.45,29.0,135.6,11.6,136.2,85.39999999999999,174.60000000000002,7.800000000000001,57.599999999999994,0,1028.1,217.20000000000002,0.0,57.599999999999994,530.0,1160.0,800.0,340.0,64.4,81.0,4.4,133.20000000000002,47.0,224.4,58.0,220.2,217.79999999999998,598.0,253.2,672.0000000000001,78.4,390.0,100.0,390.0,90.0,0,214.8,0,100.8,0,331.2,0,0,472.8,986.7,0,0.0,0,0,0,0,0
12-06-2020,Friday,0,27.16,82.38,17,6,3.95,2.59,2.08,20.59,27.74,20.77,69.1,8.620000000000001,58.150000000000006,40.629999999999995,26.169999999999995,124.95,770.78,8.2,89.4,67.2,98.39999999999999,27.799999999999997,55.2,49.800000000000004,82.8,0,1087.9,45.6,0.0,105.60000000000001,240.0,980.0,290.0,720.0,75.6,220.2,46.6,111.0,65.4,163.8,14.6,196.79999999999998,103.2,503.7,135.6,324.0,41.6,120.0,120.0,60.0,290.0,0,352.8,0,154.2,0,16.8,0,0,427.8,1129.3,0,0.0,0,0,0,0,0
13-06-2020,Saturday,1,27.96,81.92,17,6,6.1,3.73,2.17,57.35,24.3,24.42,106.07000000000001,12.0,64.25,44.35999999999999,28.339999999999996,136.95,843.61,109.80000000000001,327.0,100.8,343.8,110.60000000000001,312.0,102.2,322.8,0,1343.2,704.4,0.0,96.0,730.0,240.0,590.0,670.0,16.0,211.2,15.600000000000001,75.0,49.6,153.0,56.0,27.0,204.0,581.9,226.79999999999998,1176.0,59.2,60.0,760.0,50.0,10.0,0,193.8,0,477.0,0,84.0,0,0,460.2,959.1,0,0.0,0,0,0,0,0
14-06-2020,Sunday,1,27.84,85.73,17,6,5.53,3.07,1.7,58.29,21.35,16.29,95.93,10.299999999999999,69.78,47.42999999999999,30.039999999999996,147.25,906.12,114.39999999999999,330.59999999999997,113.6,312.0,115.0,360.0,113.4,329.40000000000003,0,1361.6,602.4,0.0,116.8,890.0,120.0,450.0,200.0,45.4,156.0,24.2,110.4,22.400000000000002,88.8,12.8,212.4,2.4,662.4,274.8,396.0,57.599999999999994,250.0,500.0,60.0,190.0,0,115.8,0,7.800000000000001,0,172.79999999999998,0,0,425.4,979.8,0,0.0,0,0,0,0,0
15-06-2020,Monday,0,27.86,88.21,17,6,5.01,2.88,2.15,26.62,27.900000000000002,23.98,78.5,10.04,74.79,50.309999999999995,32.19,157.29,993.1,9.200000000000001,30.0,20.0,300.0,0.2,191.4,14.2,276.0,0,940.6999999999999,573.6,0.0,97.6,0.0,1780.0,520.0,260.0,61.4,222.6,38.6,75.6,63.2,163.8,71.2,166.2,58.199999999999996,673.9000000000001,50.4,324.0,41.6,280.0,20.0,390.0,180.0,0,195.0,0,388.2,0,181.79999999999998,0,0,423.0,961.4,0,0.0,0,0,0,0,0
16-06-2020,Tuesday,0,27.78,90.21,17,6,3.9,2.79,2.54,24.16,16.97,30.479999999999997,71.60999999999999,9.23,78.69000000000001,53.099999999999994,34.73,166.52,1069.42,95.60000000000001,21.0,35.4,151.2,49.400000000000006,1.2,50.199999999999996,115.19999999999999,0,1143.1,96.0,0.0,56.0,420.0,780.0,670.0,220.0,17.6,175.2,40.0,99.6,13.600000000000001,45.0,0.8,22.2,133.8,664.7,138.0,396.0,9.6,190.0,40.0,460.0,340.0,0,475.79999999999995,0,423.59999999999997,0,226.79999999999998,0,0,451.2,963.7,0,0.0,0,0,0,0,0
17-06-2020,Wednesday,0,27.23,88.82,17,6,6.41,3.67,2.17,36.38,20.61,24.74,81.73,12.25,85.10000000000001,56.769999999999996,36.9,178.77,1170.74,46.2,271.2,5.0,259.20000000000005,34.0,270.0,94.0,201.0,0,1071.8,271.2,0.0,134.4,960.0,1560.0,620.0,610.0,68.0,129.60000000000002,64.4,122.4,5.0,92.4,35.6,34.199999999999996,24.599999999999998,584.2,40.800000000000004,360.0,59.2,480.0,720.0,500.0,350.0,0,141.0,0,322.8,0,337.2,0,0,442.2,924.5999999999999,0,0.0,0,0,0,0,0
18-06-2020,Thursday,0,26.95,82.94,17,6,4.82,3.25,1.82,26.44,20.669999999999998,17.81,64.92,9.89,89.92000000000002,60.019999999999996,38.72,188.66,1252.54,70.4,6.6,63.2,49.199999999999996,56.6,151.2,1.4000000000000001,108.60000000000001,0,1058.0,508.8,0.0,142.4,480.0,1460.0,320.0,340.0,15.600000000000001,135.0,25.2,20.400000000000002,54.800000000000004,169.8,28.799999999999997,18.6,102.6,561.1999999999999,320.4,384.0,54.400000000000006,440.0,240.0,490.0,190.0,0,128.4,0,202.20000000000002,0,45.6,0,0,427.8,1014.3000000000001,0,0.0,0,0,0,0,0
19-06-2020,Friday,0,26.77,86.64,17,6,4.97,3.94,2.36,35.96,27.09,26.08,89.13,11.27,94.89000000000001,63.959999999999994,41.08,199.93,1345.74,76.2,270.0,66.39999999999999,31.8,67.2,190.8,80.60000000000001,247.79999999999998,0,1120.1000000000001,248.39999999999998,0.0,112.0,270.0,2000.0,180.0,10.0,12.0,186.0,35.8,107.4,76.39999999999999,220.8,24.8,50.4,203.4,669.3000000000001,260.4,756.0,20.8,400.0,640.0,250.0,30.0,0,439.8,0,295.2,0,92.4,0,0,456.6,1076.3999999999999,0,0.0,0,0,0,0,0
20-06-2020,Saturday,1,27.51,84.08,17,6,7.49,4.32,1.79,58.67,26.49,17.85,103.00999999999999,13.600000000000001,102.38000000000001,68.28,42.87,213.53,1498.36,110.60000000000001,343.2,111.6,357.0,101.0,306.6,103.4,341.40000000000003,0,1299.5,706.8,0.0,116.8,510.0,1980.0,270.0,830.0,34.2,155.39999999999998,58.2,152.4,11.200000000000001,106.2,45.0,204.0,106.2,671.6,211.2,660.0,64.0,290.0,960.0,330.0,260.0,0,11.4,0,198.6,0,143.4,0,0,465.0,968.3,0,0.0,0,0,0,0,0
21-06-2020,Sunday,1,25.74,91.04,17,6,6.05,4.16,2.12,57.1,22.8,22.79,102.69,12.330000000000002,108.43,72.44,44.989999999999995,225.86,1618.66,104.2,311.40000000000003,102.6,318.59999999999997,117.8,346.2,114.80000000000001,348.0,0,1212.1,706.8,0.0,22.400000000000002,340.0,1180.0,100.0,730.0,31.0,188.4,39.4,43.199999999999996,58.8,60.6,39.2,18.0,148.20000000000002,614.1,181.2,1140.0,70.4,350.0,720.0,130.0,330.0,0,95.4,0,69.0,0,480.0,0,0,457.2,1018.9,0,0.0,0,0,0,0,0
22-06-2020,Monday,0,26.67,84.99,17,6,6.0,4.16,2.09,21.21,27.36,23.25,71.82,12.25,114.43,76.6,47.08,238.11,1738.2,28.799999999999997,181.2,5.0,28.2,3.2,150.0,60.0,18.6,0,1085.6,138.0,0.0,110.39999999999999,980.0,1380.0,880.0,950.0,39.0,168.6,68.2,85.8,21.0,227.4,58.2,52.8,108.0,644.0,262.8,780.0,60.8,310.0,540.0,370.0,360.0,0,302.4,0,172.79999999999998,0,195.0,0,0,478.2,945.3000000000001,0,0.0,0,0,0,0,0
23-06-2020,Tuesday,0,27.47,80.99,17,6,4.11,4.1,2.2,24.77,24.21,23.98,72.96000000000001,10.41,118.54,80.69999999999999,49.28,248.52,1839.78,26.8,147.6,83.6,49.199999999999996,27.599999999999998,19.8,70.6,71.39999999999999,0,1009.6999999999999,266.40000000000003,0.0,142.4,410.0,300.0,520.0,960.0,48.6,235.8,67.2,8.4,52.599999999999994,69.0,44.800000000000004,67.2,84.0,671.6,99.6,1044.0,3.2,50.0,860.0,320.0,370.0,0,100.8,0,258.0,0,354.0,0,0,457.8,1028.1,0,0.0,0,0,0,0,0
24-06-2020,Wednesday,0,27.0,85.04,17,6,5.54,3.63,1.82,34.2,27.29,18.2,79.69,10.99,124.08000000000001,84.32999999999998,51.1,259.51,2196.43,96.0,202.79999999999998,90.8,219.0,73.60000000000001,24.0,36.0,257.4,0,972.9000000000001,69.6,0.0,52.800000000000004,220.0,1860.0,870.0,500.0,5.0,171.6,49.800000000000004,232.79999999999998,44.800000000000004,81.0,41.6,235.2,167.4,614.1,115.19999999999999,888.0,60.8,160.0,480.0,150.0,130.0,0,12.6,0,136.79999999999998,0,265.79999999999995,0,0,420.0,984.4000000000001,0,0.0,0,0,0,0,0
